RSS            K Variance     Outer Scale    Diameter       Wind X         Wind Y         
-0.2123427     143.971055     0.2037378      0.5657666      -0.1429476     0.0460573      
0.2032649      143.971055     0.2037378      0.5607666      -0.1479476     0.0460573      
-0.1186748     143.971055     0.2037378      0.5607666      -0.1429476     0.0510573      
0.0080193      143.971055     0.2037378      0.5605401      -0.142922      0.0457268      
-0.1935464     143.971055     0.2037378      0.5655401      -0.142922      0.0457268      
0.216537       143.971055     0.2037378      0.5605401      -0.147922      0.0457268      
-0.1061658     143.971055     0.2037378      0.5605401      -0.142922      0.0507268      
xi +           K Variance     Outer Scale    Diameter       Wind X         Wind Y         
0.0080193      143.971055     0.2037378      0.5605401      -0.142922      0.0457268      
-0.1201096     148.971055     0.2037378      0.5605401      -0.142922      0.0457268      
0.9519078      143.971055     0.2537378      0.5605401      -0.142922      0.0457268      
122.0175598    0.1            0.1            0.5605401      -0.142922      0.0457268      
38.345859      5.1            0.1            0.5605401      -0.142922      0.0457268      
120.7949467    0.1            0.15           0.5605401      -0.142922      0.0457268      
1.1403021      97.2794915     0.170071       0.5605401      -0.142922      0.0457268      
0.8862735      102.2794915    0.170071       0.5605401      -0.142922      0.0457268      
2.141199       97.2794915     0.220071       0.5605401      -0.142922      0.0457268      
0.1415337      135.0884936    0.1973331      0.5605401      -0.142922      0.0457268      
-0.0015189     140.0884936    0.1973331      0.5605401      -0.142922      0.0457268      
1.0995811      135.0884936    0.2473331      0.5605401      -0.142922      0.0457268      
0.0335795      142.1277039    0.2024087      0.5605401      -0.142922      0.0457268      
-0.0974279     147.1277039    0.2024087      0.5605401      -0.142922      0.0457268      
0.9804539      142.1277039    0.2524087      0.5605401      -0.142922      0.0457268      
0.0117979      143.6936936    0.2035378      0.5605401      -0.142922      0.0457268      
-0.1167574     148.6936936    0.2035378      0.5605401      -0.142922      0.0457268      
0.9561369      143.6936936    0.2535378      0.5605401      -0.142922      0.0457268      
0.0085553      143.9316043    0.2037093      0.5605401      -0.142922      0.0457268      
-0.1196341     148.9316043    0.2037093      0.5605401      -0.142922      0.0457268      
0.9525079      143.9316043    0.2537093      0.5605401      -0.142922      0.0457268      
0.0080949      143.9654893    0.2037338      0.5605401      -0.142922      0.0457268      
